Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,module,library
gs_ind_0,Skeletal Muscle Fiber Development (GO:0048741),4/10,1.2820914640647179e-05,0.00042916324797113715,42.85027755749405,482.6840704733742,LMOD3;RYR1;SELENON;KLHL40,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Skeletal Muscle Organ Development (GO:0060538),5/32,0.0001474287903106501,0.0035382909674556025,12.412836438923396,109.50809461203411,MYOZ1;CSRP3;DMD;MYOZ2;DES,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Skeletal Muscle Thin Filament Assembly (GO:0030240),4/6,9.636908843939196e-07,3.9542413062873086e-05,111.44041237113402,1543.7277833746932,LMOD3;TTN;TCAP;ACTC1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Skeletal Muscle Tissue Development (GO:0007519),10/39,4.162164259246641e-10,3.308920586101079e-08,22.554663704446913,487.17658001085795,MYOZ1;CSRP3;KLHL41;DMD;LMOD3;RYR1;SELENON;KLHL40;MYOZ2;EGR2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Skeletal Muscle Tissue Regeneration (GO:0043403),1/8,0.12193696513840709,0.4284635902100934,12.226883910386965,25.72843326957518,MSTN,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Skeletal Myofibril Assembly (GO:0014866),4/8,4.383951275524428e-06,0.00015489961173519644,61.90309278350515,763.7331289876604,LMOD3;TTN;TCAP;ACTC1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Skeletal System Development (GO:0001501),1/137,0.8931606208213938,0.9353416526634084,0.6660325417962892,0.0752542494538208,COL13A1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Skeletal System Morphogenesis (GO:0048705),1/40,0.47840974958458543,0.6473800015655241,2.3166103792312254,1.7080083313194192,HOXC4,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Skin Development (GO:0043588),1/57,0.6046628383315927,0.7269670419260738,1.6177387668294794,0.8138589238272984,RYR1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Small GTPase Mediated Signal Transduction (GO:0007264),1/98,0.7976402560623177,0.8591011055980255,0.9348895503681655,0.21137627436266468,RAPGEF4,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Smooth Muscle Contraction (GO:0006939),1/13,0.1905051548689148,0.4760757504779168,7.333686354378819,12.159809519814274,CHRNB2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Sodium Ion Transmembrane Transport (GO:0035725),2/73,0.3296012165248382,0.5658542511242999,2.137157321206401,2.371970621686351,SCN4A;SLC6A6,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Sodium Ion Transport (GO:0006814),2/80,0.37056395522636876,0.5891966888099264,1.9456710041290557,1.9315244786344832,SCN4A;SLC6A6,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Sphingoid Biosynthetic Process (GO:0046520),1/9,0.13609834365908835,0.44162523758765404,10.787708158619864,21.514762853450392,SPTLC1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Sphingolipid Biosynthetic Process (GO:0030148),2/66,0.28795045176641465,0.5302296438900493,2.370206559819914,2.950828609145667,SPTLC1;HACD1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Sphingolipid Metabolic Process (GO:0006665),2/87,0.4105055857707223,0.6107170819887238,1.785539171719346,1.5897829111859971,SPTLC1;HACD1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Sphingosine Biosynthetic Process (GO:0046512),1/9,0.13609834365908835,0.44162523758765404,10.787708158619864,21.514762853450392,SPTLC1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Sphingosine Metabolic Process (GO:0006670),1/15,0.21641488759010882,0.48895157551442,6.321300653135754,9.675116891555307,SPTLC1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Spindle Assembly (GO:0051225),1/64,0.6473308691233018,0.757502176195805,1.4387318184005002,0.6257011954496583,ARHGEF10,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Spliceosomal Complex Assembly (GO:0000245),1/59,0.6173528297156592,0.733899812521793,1.5622225703692099,0.7534827093496321,SMN1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Spliceosomal snRNP Assembly (GO:0000387),1/36,0.4432884927178656,0.6334790279567719,2.578325349244141,2.0975566129935403,SMN1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Sterol Homeostasis (GO:0055092),1/70,0.6802322502160555,0.7809164460964102,1.3139972746853434,0.5063107369012225,CAV3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Store-Operated Calcium Entry (GO:0002115),2/7,0.005151940846632425,0.06553268756916444,27.90574456218628,147.01811598210315,STIM1;ORAI1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Stress Granule Assembly (GO:0034063),1/23,0.3120516393824864,0.545233084195773,4.071554650373388,4.74167796267216,TIA1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Striated Muscle Cell Development (GO:0055002),5/13,1.2102443112068336e-06,4.8107211370471634e-05,40.21008403361345,547.8498618225441,MYOZ1;KLHL41;LMOD2;MYH6;LMOD3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Striated Muscle Contraction (GO:0006941),21/54,3.1021015450681784e-24,9.864682913316807e-22,42.64139391733131,2308.177050805389,TNNI3;JSRP1;CCDC78;TPM1;MYL2;CSRP3;MYH7;KLHL41;DMD;GAA;RYR1;TNNT1;CHRNA1;MYBPC3;TNNT2;TTN;MYH6;LMOD3;TCAP;TNNC1;MYH8,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Striated Muscle Hypertrophy (GO:0014897),2/4,0.0015198887392694716,0.026483540771928327,61.40490797546012,398.4637025142493,TTN;TCAP,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Striated Muscle Tissue Development (GO:0014706),3/12,0.0008173826943408125,0.016503345828595452,22.705176699448828,161.42025494476968,SGCD;CSRP3;SGCG,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Substantia Nigra Development (GO:0021762),1/37,0.4522836343133606,0.6349942415525328,2.507518901877633,1.98958030703538,SYPL2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Sulfur Amino Acid Metabolic Process (GO:0000096),1/17,0.2414985835424031,0.4986788932888584,5.554341788557674,7.892117986112869,NOX4,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Superoxide Anion Generation (GO:0042554),1/14,0.20356494840919853,0.48039817138497315,6.7899977370445805,10.808115840090045,NOX4,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Superoxide Metabolic Process (GO:0006801),1/27,0.35541610429814574,0.575909916773556,3.4560581024478347,3.5751747776983,NOX4,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Suppression Of Viral Release By Host (GO:0044790),1/13,0.1905051548689148,0.4760757504779168,7.333686354378819,12.159809519814274,TRIM32,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Supramolecular Fiber Organization (GO:0097435),18/280,6.801264525401996e-07,2.9831753366590824e-05,4.550417838907992,64.62042501377312,MYOZ1;COLGALT2;CAPN3;MAP7D3;KLHL41;LMOD2;MTM1;DNAJB6;XIRP2;MYH6;TPM3;LMOD3;TPM1;TRPV4;XIRP1;DES;TPM2;NEFL,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Synapse Assembly (GO:0007416),1/50,0.556856059754724,0.693073295506858,1.8473739430969573,1.0815422909922299,NRCAM,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Synapse Organization (GO:0050808),5/104,0.02650634886495163,0.21683335969873754,3.414203522789933,12.394825439737046,KY;CHCHD10;NRCAM;MYOT;CHRNA1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,"Synaptic Transmission, Cholinergic (GO:0007271)",8/15,2.375611455340186e-11,2.518148142660597e-09,71.31921733053808,1744.6949340105054,SLC5A7;CHRNB4;CHRNB1;COLQ;CHRNB3;CHRNE;CHRNA3;CHRNB2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,"Synaptic Transmission, GABAergic (GO:0051932)",1/10,0.15003224134200635,0.45546780665162784,9.651516775645836,18.308011063436417,GABRA3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Synaptic Vesicle Endocytosis (GO:0048488),2/36,0.11416719041542384,0.4284635902100934,4.44014700216354,9.63552447947839,DNM2;SYT2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Synaptic Vesicle Exocytosis (GO:0016079),1/40,0.47840974958458543,0.6473800015655241,2.3166103792312254,1.7080083313194192,SYT2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Synaptic Vesicle Localization (GO:0097479),1/11,0.16374229764191228,0.4577586870340932,8.731742798952576,15.79975192380056,DNM2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Synaptic Vesicle Recycling (GO:0036465),2/40,0.1356982068436878,0.44162523758765404,3.9777706955621066,7.94488862823989,DNM2;SYT2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Synaptic Vesicle Transport (GO:0048489),1/10,0.15003224134200635,0.45546780665162784,9.651516775645836,18.308011063436417,DNM2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Tooth Mineralization (GO:0034505),1/7,0.10754440739747216,0.4157947909105914,14.108882970390098,31.460712791659123,STIM1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Transferrin Transport (GO:0033572),1/8,0.12193696513840709,0.4284635902100934,12.226883910386965,25.72843326957518,DNM2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),1/69,0.6749691118213781,0.7755742639898763,1.3332689134345221,0.5240924765166599,WFIKKN2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),2/125,0.6013507038698467,0.7243542569341335,1.2329963653825455,0.627073568773806,MSTN;WFIKKN2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),1/257,0.9851860978396304,0.9922064263277988,0.3515799001917557,0.005247232917540794,CHRNA3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Transport Across Blood-Brain Barrier (GO:0150104),1/80,0.7284129661214773,0.8106223035052661,1.1479460477270107,0.36376932898867825,SLC6A6,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Transport Along Microtubule (GO:0010970),1/19,0.26578247380740616,0.5122353131560918,4.953211867672152,6.563387480572783,BAG3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Triglyceride Catabolic Process (GO:0019433),1/10,0.15003224134200635,0.45546780665162784,9.651516775645836,18.308011063436417,PNPLA2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Triglyceride Metabolic Process (GO:0006641),2/37,0.11946339528006086,0.4284635902100934,4.314784411993433,9.1678177712416,PNPLA2;CAV3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Tube Closure (GO:0060606),1/29,0.37606629161669675,0.5898351700819214,3.213098938793011,3.142378128754419,CSRP3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,UDP-N-acetylglucosamine Biosynthetic Process (GO:0006048),1/8,0.12193696513840709,0.4284635902100934,12.226883910386965,25.72843326957518,GFPT1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,UDP-N-acetylglucosamine Metabolic Process (GO:0006047),1/9,0.13609834365908835,0.44162523758765404,10.787708158619864,21.514762853450392,GFPT1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Ubiquitin-Dependent ERAD Pathway (GO:0030433),3/70,0.10347193171481889,0.4157947909105914,3.183192638223439,7.2209289194130255,CALR3;USP19;DNAJB2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),3/343,0.9175179057370799,0.9488477854451753,0.6195050761803966,0.053328969123589094,TRIM32;TRIM2;TRIM72,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010),1/27,0.35541610429814574,0.575909916773556,3.4560581024478347,3.5751747776983,HSPB1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Vascular Transport (GO:0010232),1/78,0.7193933718596194,0.8069385970065572,1.1777281387556666,0.38788118360883295,SLC6A6,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Vasculogenesis (GO:0001570),1/31,0.3960575232750753,0.5990311172483898,3.0020032720109513,2.780442874601839,TNNI3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Vasoconstriction (GO:0042310),1/7,0.10754440739747216,0.4157947909105914,14.108882970390098,31.460712791659123,KEL,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Ventricular Cardiac Muscle Cell Action Potential (GO:0086005),2/16,0.026763237006841033,0.21683335969873754,10.578591072561878,38.30218065649641,KCNE3;CAV3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Ventricular Cardiac Muscle Tissue Development (GO:0003229),9/25,1.0359902611916005e-10,9.412711515969399e-09,36.36242424242424,835.990066791588,DSG2;MYH7;MYBPC3;TNNT2;TNNI3;MYH6;TPM1;TNNC1;MYL2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Ventricular Cardiac Muscle Tissue Morphogenesis (GO:0055010),8/33,3.9881246079078087e-08,2.4156640482184443e-06,20.95108315863033,356.951138759971,MYBPC3;MYH7;TNNT2;TNNI3;MYH6;TPM1;TNNC1;MYL2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Very Long-Chain Fatty Acid Biosynthetic Process (GO:0042761),1/12,0.17723209402093465,0.4706455607403526,7.971929513858142,13.793790891949966,HACD1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Very Long-Chain Fatty Acid Metabolic Process (GO:0000038),1/28,0.36582490292901465,0.5831193941424895,3.3301610812812443,3.3488115396932874,HACD1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Vesicle Fusion (GO:0006906),2/72,0.3236843612266023,0.5594110155981497,2.1676166441862827,2.4450421639209496,RAB7A;UVRAG,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Vesicle-Mediated Transport (GO:0016192),7/366,0.3772258121022844,0.5909251637858446,1.2766948992598743,1.2446642836243473,CAV3;MTM1;UVRAG;UEVLD;BIN1;DNM2;RAB7A,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Vesicle-Mediated Transport Between Endosomal Compartments (GO:0098927),1/23,0.3120516393824864,0.545233084195773,4.071554650373388,4.74167796267216,RAB7A,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Visual Learning (GO:0008542),1/8,0.12193696513840709,0.4284635902100934,12.226883910386965,25.72843326957518,CHRNB2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Visual Perception (GO:0007601),1/94,0.7839600939572456,0.8508508869570106,0.9751462147532592,0.23734781973541133,CHRNB2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Wound Healing (GO:0042060),3/73,0.11363599813923307,0.4284635902100934,3.0471259848253163,6.626752281792812,MYOZ1;TPM1;TRIM72,Module11,GO_Biological_Process_2023_Human
gs_ind_0,cAMP-mediated Signaling (GO:0019933),1/25,0.334085332228262,0.5658542511242999,3.738684068332017,4.0989393018242835,AKAP6,Module11,GO_Biological_Process_2023_Human
gs_ind_0,fatty-acyl-CoA Biosynthetic Process (GO:0046949),1/21,0.28929195979535716,0.5302296438900493,4.469375589886245,5.543450833492692,HACD1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,mRNA 3'-End Processing (GO:0031124),1/39,0.4698419610160628,0.6440075155306378,2.376940778162774,1.7954433572516437,MBLAC1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,mRNA Metabolic Process (GO:0016071),1/81,0.7328138890075928,0.812675908297871,1.1336099480082478,0.3523979701994519,MBLAC1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,mRNA Processing (GO:0006397),1/205,0.9650584039834657,0.9808486652176278,0.4425328280690572,0.015739413400940705,MBLAC1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,"mRNA Splicing, Via Spliceosome (GO:0000398)",1/203,0.9638880952583104,0.9808486652176278,0.4469638681451309,0.016439364533119748,SMN1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,post-Golgi Vesicle-Mediated Transport (GO:0006892),1/54,0.5848377874054176,0.7105192603435446,1.7087957058834726,0.916633485574794,DNM2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,protein-DNA Complex Organization (GO:0071824),1/54,0.5848377874054176,0.7105192603435446,1.7087957058834726,0.916633485574794,GATAD1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,protein-RNA Complex Assembly (GO:0022618),1/139,0.8966080676212749,0.9355910270830694,0.6563265126059689,0.07162914515751126,SMN1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,tRNA 5'-End Processing (GO:0099116),1/12,0.17723209402093465,0.4706455607403526,7.971929513858142,13.793790891949966,RPP14,Module11,GO_Biological_Process_2023_Human
gs_ind_0,tRNA 5'-Leader Removal (GO:0001682),1/11,0.16374229764191228,0.4577586870340932,8.731742798952576,15.79975192380056,RPP14,Module11,GO_Biological_Process_2023_Human
gs_ind_0,3-hydroxyacyl-CoA Dehydratase Activity (GO:0018812),1/5,0.07805066037014591,0.33234474738255676,20.382213170400544,51.98273881250738,HACD1,Module11,GO_Molecular_Function_2023_Human
gs_ind_0,5'-3' DNA Exonuclease Activity (GO:0035312),1/8,0.12193696513840709,0.36170066063527495,12.226883910386965,25.72843326957518,MGME1,Module11,GO_Molecular_Function_2023_Human
gs_ind_0,5'-3' DNA Helicase Activity (GO:0043139),1/6,0.0929169121759236,0.3607362472712328,16.675245324939826,39.621210028036295,IGHMBP2,Module11,GO_Molecular_Function_2023_Human
gs_ind_0,ADP Binding (GO:0043531),1/26,0.3448371705238676,0.5517394728381881,3.591829399784354,3.8241594956115796,ACTA1,Module11,GO_Molecular_Function_2023_Human
gs_ind_0,ATP Binding (GO:0005524),6/262,0.24848846249196702,0.4895593589393977,1.5551867657130816,2.1653780770584987,IGHMBP2;ACTA1;DMPK;ACTC1;RYR1;MYH8,Module11,GO_Molecular_Function_2023_Human
gs_ind_0,ATPase Binding (GO:0051117),1/72,0.6905052392874312,0.8101928140972526,1.2770711976414624,0.47293997125626114,PLN,Module11,GO_Molecular_Function_2023_Human
gs_ind_0,Acetylcholine Receptor Activity (GO:0015464),9/19,5.097069507607733e-12,2.691252700016883e-10,57.163809523809526,1486.3936882662865,CHRNA2;CHRNA6;CHRNB4;CHRNB1;CHRNE;CHRNA5;CHRNA1;CHRNA3;CHRNB2,Module11,GO_Molecular_Function_2023_Human
gs_ind_0,Acetylcholine-Gated Monoatomic Cation-Selective Channel Activity (GO:0022848),11/16,6.213290387024119e-17,1.6403086621743674e-14,133.27214823393166,4973.350869623,CHRNA2;CHRNA6;CHRND;CHRNB4;CHRNB1;CHRNB3;CHRNE;CHRNA5;CHRNA1;CHRNA3;CHRNB2,Module11,GO_Molecular_Function_2023_Human
gs_ind_0,Actin Binding (GO:0003779),16/171,1.714979428217275e-08,6.467922414990865e-07,6.840944123986023,122.32483500995303,MYOZ1;NRAP;TNNT2;DMD;TNNI3;VCL;LMOD2;LDB3;LMOD3;PDLIM3;TPM1;TRPV4;MICAL2;MYOZ2;MYL2;TPM2,Module11,GO_Molecular_Function_2023_Human
gs_ind_0,Actin Monomer Binding (GO:0003785),3/21,0.0044397474905127614,0.048837222395640374,11.652422442976858,63.123010842263305,LMOD3;LMOD2;MYL2,Module11,GO_Molecular_Function_2023_Human
gs_ind_0,Actinin Binding (GO:0042805),4/20,0.00026050672899389626,0.00404551626202286,16.86916588566073,139.2192332328863,CSRP2;TTN;CSRP3;MYOT,Module11,GO_Molecular_Function_2023_Human
gs_ind_0,Active Monoatomic Ion Transmembrane Transporter Activity (GO:0022853),1/19,0.26578247380740616,0.5011898077511088,4.953211867672152,6.563387480572783,SLC18A3,Module11,GO_Molecular_Function_2023_Human
gs_ind_0,Acylglycerol O-acyltransferase Activity (GO:0016411),1/22,0.30076401871204633,0.531795784463181,4.261213470373703,5.119546770999496,PNPLA2,Module11,GO_Molecular_Function_2023_Human
